,date_id,country_id,income_per_person
4645,25,14,875
4646,25,15,941
4647,25,16,629
4648,25,17,2550
4649,25,18,596
4650,25,19,610
4651,25,20,636
4652,25,21,923
4653,25,22,684
4654,25,23,406
4655,25,24,1120
4656,25,25,1540
4657,25,26,1110
4658,25,27,483
4659,25,28,427
4660,25,29,388
4661,25,30,640
4662,25,31,1590
4663,25,32,540
4664,25,33,434
4665,25,34,428
4666,25,35,685
4667,25,36,829
4668,25,37,836
4669,25,38,713
4670,25,39,535
4671,25,40,615
4672,25,41,813
4673,25,42,894
4674,25,43,1400
4675,25,44,1100
4676,25,45,897
4677,25,46,1990
4678,25,47,2390
4679,25,48,811
4680,25,49,683
4681,25,50,684
4682,25,51,544
4683,25,52,1630
4684,25,53,1010
4685,25,54,367
4686,25,55,539
4687,25,56,985
4688,25,57,501
4689,25,58,525
4690,25,59,798
4691,25,60,1360
4692,25,61,2050
4693,25,62,392
4694,25,63,825
4695,25,64,555
4696,25,65,2380
4697,25,66,709
4698,25,67,1650
4699,25,68,978
4700,25,69,888
4701,25,70,455
4702,25,71,570
4703,25,72,1250
4704,25,73,662
4705,25,74,712
4706,25,75,1290
4707,25,76,970
4708,25,77,784
4709,25,78,875
4710,25,79,1540
4711,25,80,3870
4712,25,81,1920
4713,25,82,883
4714,25,83,3170
4715,25,84,1320
4716,25,85,1040
4717,25,86,1150
4718,25,87,1200
4719,25,88,920
4720,25,89,563
4721,25,90,1200
4722,25,91,528
4723,25,92,875
4724,25,93,789
4725,25,94,2250
4726,25,95,356
4727,25,96,808
4728,25,97,1110
4729,25,98,1330
4730,25,99,1530
4731,25,100,586
4732,25,101,351
4733,25,102,1130
4734,25,103,845
4735,25,104,605
4736,25,105,813
4737,25,106,547
4738,25,107,539
4739,25,108,961
4740,25,109,1210
4741,25,110,526
4742,25,111,637
4743,25,112,2100
4744,25,113,598
4745,25,114,1100
4746,25,115,718
4747,25,116,396
4748,25,117,594
4749,25,118,575
4750,25,119,566
4751,25,120,621
4752,25,121,3500
4753,25,122,660
4754,25,123,1020
4755,25,124,456
4756,25,125,898
4757,25,126,245
4758,25,127,715
4759,25,128,2660
4760,25,129,934
4761,25,130,1020
4762,25,131,853
4763,25,132,677
4764,25,133,889
4765,25,134,555
4766,25,135,881
4767,25,136,690
4768,25,137,1100
4769,25,138,1080
4770,25,139,1880
4771,25,140,1200
4772,25,141,399
4773,25,142,1500
4774,25,143,444
4775,25,144,1420
4776,25,145,1460
4777,25,146,889
4778,25,147,2410
4779,25,148,508
4780,25,149,1410
4781,25,150,871
4782,25,151,750
4783,25,152,1030
4784,25,153,1480
4785,25,154,1460
4786,25,155,369
4787,25,156,710
4788,25,157,1980
4789,25,158,462
4790,25,159,519
4791,25,160,1790
4792,25,161,802
4793,25,162,1200
4794,25,163,889
4795,25,164,863
4796,25,165,530
4797,25,166,1690
4798,25,167,1580
4799,25,168,2940
4800,25,169,514
4801,25,170,573
4802,25,171,570
4803,25,172,799
4804,25,173,546
4805,25,174,698
4806,25,175,674
4807,25,176,1260
4808,25,177,741
4809,25,178,1230
4810,25,179,991
4811,25,180,731
4812,25,181,474
4813,25,182,802
4814,25,183,1090
4815,25,184,3420
4816,25,185,2210
4817,25,186,2010
4818,25,187,510
4819,25,188,595
4820,25,189,1440
4821,25,190,775
4822,25,191,938
4823,25,192,703
4824,25,193,894
4825,26,1,615
4826,26,2,677
4827,26,3,775
4828,26,4,1320
4829,26,5,689
4830,26,6,785
4831,26,7,1820
4832,26,8,525
4833,26,9,1120
4834,26,10,2260
4835,26,11,800
4836,26,12,1500
4837,26,13,1380
4838,26,14,875
4839,26,15,948
4840,26,16,633
4841,26,17,2560
4842,26,18,600
4843,26,19,613
4844,26,20,638
4845,26,21,936
4846,26,22,688
4847,26,23,408
4848,26,24,1120
4849,26,25,1540
4850,26,26,1120
4851,26,27,484
4852,26,28,428
4853,26,29,389
4854,26,30,643
4855,26,31,1610
4856,26,32,542
4857,26,33,436
4858,26,34,430
4859,26,35,744
4860,26,36,823
4861,26,37,834
4862,26,38,714
4863,26,39,537
4864,26,40,617
4865,26,41,822
4866,26,42,898
4867,26,43,1410
4868,26,44,1110
4869,26,45,908
4870,26,46,2000
4871,26,47,2380
4872,26,48,814
4873,26,49,688
4874,26,50,687
4875,26,51,548
4876,26,52,1640
4877,26,53,1020
4878,26,54,368
4879,26,55,540
4880,26,56,992
4881,26,57,503
4882,26,58,525
4883,26,59,801
4884,26,60,1370
4885,26,61,1960
4886,26,62,392
4887,26,63,825
4888,26,64,558
4889,26,65,2400
4890,26,66,710
4891,26,67,1670
4892,26,68,982
4893,26,69,895
4894,26,70,456
4895,26,71,571
4896,26,72,1260
4897,26,73,668
4898,26,74,721
4899,26,75,1300
4900,26,76,981
4901,26,77,785
4902,26,78,900
4903,26,79,1540
4904,26,80,3880
4905,26,81,1960
4906,26,82,883
4907,26,83,3130
4908,26,84,1310
4909,26,85,1040
4910,26,86,1160
4911,26,87,1210
4912,26,88,923
4913,26,89,563
4914,26,90,1210
4915,26,91,532
4916,26,92,877
4917,26,93,794
4918,26,94,2260
4919,26,95,357
4920,26,96,810
4921,26,97,1120
4922,26,98,1340
4923,26,99,1550
4924,26,100,589
4925,26,101,351
4926,26,102,1130
4927,26,103,845
4928,26,104,605
4929,26,105,821
4930,26,106,547
4931,26,107,542
4932,26,108,966
4933,26,109,1210
4934,26,110,526
4935,26,111,640
4936,26,112,2120
4937,26,113,599
4938,26,114,1110
4939,26,115,722
4940,26,116,396
4941,26,117,594
4942,26,118,584
4943,26,119,569
4944,26,120,621
4945,26,121,3410
4946,26,122,661
4947,26,123,1030
4948,26,124,458
4949,26,125,903
4950,26,126,245
4951,26,127,721
4952,26,128,2670
4953,26,129,937
4954,26,130,1020
4955,26,131,856
4956,26,132,677
4957,26,133,899
4958,26,134,557
4959,26,135,892
4960,26,136,709
4961,26,137,1100
4962,26,138,1100
4963,26,139,1830
4964,26,140,1210
4965,26,141,404
4966,26,142,1510
4967,26,143,445
4968,26,144,1430
4969,26,145,1470
4970,26,146,891
4971,26,147,2410
4972,26,148,511
4973,26,149,1420
4974,26,150,874
4975,26,151,754
4976,26,152,1040
4977,26,153,1490
4978,26,154,1470
4979,26,155,371
4980,26,156,710
4981,26,157,2000
4982,26,158,462
4983,26,159,521
4984,26,160,1800
4985,26,161,802
4986,26,162,1210
4987,26,163,892
4988,26,164,869
4989,26,165,533
4990,26,166,1700
4991,26,167,1620
4992,26,168,3010
4993,26,169,517
4994,26,170,577
4995,26,171,571
4996,26,172,800
4997,26,173,547
4998,26,174,701
4999,26,175,676
5000,26,176,1270
5001,26,177,746
5002,26,178,1230
5003,26,179,997
5004,26,180,733
5005,26,181,477
5006,26,182,807
5007,26,183,1100
5008,26,184,3450
5009,26,185,2250
5010,26,186,2020
5011,26,187,512
5012,26,188,597
5013,26,189,1540
5014,26,190,775
5015,26,191,941
5016,26,192,705
5017,26,193,895
5018,27,1,617
5019,27,2,678
5020,27,3,784
5021,27,4,1330
5022,27,5,692
5023,27,6,790
5024,27,7,1830
5025,27,8,527
5026,27,9,1140
5027,27,10,2300
5028,27,11,805
5029,27,12,1510
5030,27,13,1380
5031,27,14,875
5032,27,15,954
5033,27,16,636
5034,27,17,2570
5035,27,18,604
5036,27,19,616
5037,27,20,639
5038,27,21,949
5039,27,22,691
5040,27,23,410
5041,27,24,1120
5042,27,25,1550
5043,27,26,1120
5044,27,27,484
5045,27,28,428
5046,27,29,389
5047,27,30,646
5048,27,31,1630
5049,27,32,545
5050,27,33,438
5051,27,34,432
5052,27,35,771
5053,27,36,817
5054,27,37,832
5055,27,38,715
5056,27,39,539
5057,27,40,619
5058,27,41,831
5059,27,42,901
5060,27,43,1420
5061,27,44,1120
5062,27,45,919
5063,27,46,2020
5064,27,47,2380
5065,27,48,816
5066,27,49,692
5067,27,50,691
5068,27,51,551
5069,27,52,1640
5070,27,53,1030
5071,27,54,368
5072,27,55,542
5073,27,56,998
5074,27,57,505
5075,27,58,525
5076,27,59,803
5077,27,60,1370
5078,27,61,2010
5079,27,62,392
5080,27,63,826
5081,27,64,560
5082,27,65,2420
5083,27,66,710
5084,27,67,1690
5085,27,68,986
5086,27,69,903
5087,27,70,457
5088,27,71,571
5089,27,72,1270
5090,27,73,675
5091,27,74,730
5092,27,75,1310
5093,27,76,992
5094,27,77,785
5095,27,78,954
5096,27,79,1550
5097,27,80,3890
5098,27,81,1990
5099,27,82,883
5100,27,83,3210
5101,27,84,1300
5102,27,85,1040
5103,27,86,1170
5104,27,87,1210
5105,27,88,926
5106,27,89,564
5107,27,90,1210
5108,27,91,537
5109,27,92,880
5110,27,93,799
5111,27,94,2280
5112,27,95,357
5113,27,96,812
5114,27,97,1130
5115,27,98,1350
5116,27,99,1560
5117,27,100,591
5118,27,101,351
5119,27,102,1130
5120,27,103,845
5121,27,104,606
5122,27,105,828
5123,27,106,548
5124,27,107,545
5125,27,108,970
5126,27,109,1210
5127,27,110,526
5128,27,111,643
5129,27,112,2150
5130,27,113,600
5131,27,114,1110
5132,27,115,726
5133,27,116,396
5134,27,117,594
5135,27,118,593
5136,27,119,572
5137,27,120,621
5138,27,121,3470
5139,27,122,661
5140,27,123,1040
5141,27,124,461
5142,27,125,907
5143,27,126,245
5144,27,127,727
5145,27,128,2680
5146,27,129,941
5147,27,130,1020
5148,27,131,859
5149,27,132,677
5150,27,133,909
5151,27,134,559
5152,27,135,903
5153,27,136,675
5154,27,137,1100
5155,27,138,1100
5156,27,139,1810
5157,27,140,1210
5158,27,141,410
5159,27,142,1520
5160,27,143,445
5161,27,144,1430
5162,27,145,1470
5163,27,146,892
5164,27,147,2410
5165,27,148,513
5166,27,149,1430
5167,27,150,877
5168,27,151,758
5169,27,152,1040
5170,27,153,1500
5171,27,154,1480
5172,27,155,372
5173,27,156,711
5174,27,157,2020
5175,27,158,462
5176,27,159,524
5177,27,160,1810
5178,27,161,803
5179,27,162,1220
5180,27,163,894
5181,27,164,875
5182,27,165,535
5183,27,166,1710
5184,27,167,1620
5185,27,168,3080
5186,27,169,520
5187,27,170,580
5188,27,171,573
5189,27,172,801
5190,27,173,548
5191,27,174,705
5192,27,175,678
5193,27,176,1280
5194,27,177,752
5195,27,178,1240
5196,27,179,1000
5197,27,180,735
5198,27,181,479
5199,27,182,812
5200,27,183,1100
5201,27,184,3230
5202,27,185,2270
5203,27,186,2040
5204,27,187,513
5205,27,188,599
5206,27,189,1650
5207,27,190,774
5208,27,191,944
5209,27,192,706
5210,27,193,896
5211,28,1,619
5212,28,2,680
5213,28,3,792
5214,28,4,1350
5215,28,5,695
5216,28,6,796
5217,28,7,1850
5218,28,8,529
5219,28,9,1170
5220,28,10,2330
5221,28,11,809
5222,28,12,1520
5223,28,13,1390
5224,28,14,875
5225,28,15,960
5226,28,16,640
5227,28,17,2580
5228,28,18,608
5229,28,19,619
5230,28,20,640
5231,28,21,962
5232,28,22,695
5233,28,23,412
5234,28,24,1120
5235,28,25,1550
5236,28,26,1130
5237,28,27,485
5238,28,28,429
5239,28,29,390
5240,28,30,650
5241,28,31,1640
5242,28,32,547
5243,28,33,440
5244,28,34,434
5245,28,35,788
5246,28,36,811
5247,28,37,829
5248,28,38,715
5249,28,39,542
5250,28,40,620
5251,28,41,841
5252,28,42,905
5253,28,43,1430
5254,28,44,1130
5255,28,45,930
5256,28,46,2030
5257,28,47,2420
5258,28,48,819
5259,28,49,697
5260,28,50,695
5261,28,51,555
5262,28,52,1650
5263,28,53,1040
5264,28,54,369
5265,28,55,543
5266,28,56,1010
5267,28,57,508
5268,28,58,525
5269,28,59,806
5270,28,60,1380
5271,28,61,1970
5272,28,62,392
5273,28,63,826
5274,28,64,563
5275,28,65,2430
5276,28,66,711
5277,28,67,1710
5278,28,68,990
5279,28,69,910
5280,28,70,458
5281,28,71,572
5282,28,72,1280
5283,28,73,682
5284,28,74,740
5285,28,75,1320
5286,28,76,1000
5287,28,77,786
5288,28,78,961
5289,28,79,1550
5290,28,80,3890
5291,28,81,2030
5292,28,82,883
5293,28,83,3160
5294,28,84,1290
5295,28,85,1040
5296,28,86,1170
5297,28,87,1220
5298,28,88,929
5299,28,89,564
5300,28,90,1210
5301,28,91,542
5302,28,92,882
5303,28,93,805
5304,28,94,2290
5305,28,95,357
5306,28,96,814
5307,28,97,1150
5308,28,98,1360
5309,28,99,1580
5310,28,100,594
5311,28,101,351
5312,28,102,1140
5313,28,103,844
5314,28,104,606
5315,28,105,836
5316,28,106,548
5317,28,107,547
5318,28,108,975
5319,28,109,1210
5320,28,110,527
5321,28,111,647
5322,28,112,2170
5323,28,113,601
5324,28,114,1120
5325,28,115,730
5326,28,116,397
5327,28,117,594
5328,28,118,601
5329,28,119,575
5330,28,120,621
5331,28,121,3670
5332,28,122,661
5333,28,123,1050
5334,28,124,463
5335,28,125,911
5336,28,126,245
5337,28,127,733
5338,28,128,2690
5339,28,129,945
5340,28,130,1020
5341,28,131,862
5342,28,132,678
5343,28,133,919
5344,28,134,561
5345,28,135,914
5346,28,136,719
5347,28,137,1100
5348,28,138,1130
5349,28,139,1690
5350,28,140,1210
5351,28,141,416
5352,28,142,1530
5353,28,143,446
5354,28,144,1440
5355,28,145,1470
5356,28,146,894
5357,28,147,2410
5358,28,148,516
5359,28,149,1440
5360,28,150,881
5361,28,151,761
5362,28,152,1040
5363,28,153,1520
5364,28,154,1500
5365,28,155,373
5366,28,156,712
5367,28,157,2020
5368,28,158,462
5369,28,159,526
5370,28,160,1810
5371,28,161,804
5372,28,162,1220
5373,28,163,897
5374,28,164,881
5375,28,165,538
5376,28,166,1720
5377,28,167,1550
5378,28,168,3160
5379,28,169,522
5380,28,170,583
5381,28,171,574
5382,28,172,802
5383,28,173,550
5384,28,174,708
5385,28,175,680
5386,28,176,1280
5387,28,177,758
5388,28,178,1240
5389,28,179,1010
5390,28,180,738
5391,28,181,481
5392,28,182,817
5393,28,183,1100
5394,28,184,3430
5395,28,185,2280
5396,28,186,2050
5397,28,187,515
5398,28,188,601
5399,28,189,1770
5400,28,190,773
5401,28,191,947
5402,28,192,708
5403,28,193,898
5404,29,1,621
5405,29,2,681
5406,29,3,801
5407,29,4,1370
5408,29,5,698
5409,29,6,801
5410,29,7,1860
5411,29,8,531
5412,29,9,1200
5413,29,10,2360
5414,29,11,814
5415,29,12,1530
5416,29,13,1390
5417,29,14,875
5418,29,15,967
5419,29,16,644
5420,29,17,2590
5421,29,18,613
5422,29,19,622
5423,29,20,641
5424,29,21,976
5425,29,22,698
5426,29,23,414
5427,29,24,1120
5428,29,25,1560
5429,29,26,1140
5430,29,27,485
5431,29,28,429
5432,29,29,390
5433,29,30,653
5434,29,31,1660
5435,29,32,549
5436,29,33,442
5437,29,34,436
5438,29,35,794
5439,29,36,805
5440,29,37,827
5441,29,38,716
5442,29,39,544
5443,29,40,622
5444,29,41,850
5445,29,42,909
5446,29,43,1440
5447,29,44,1140
5448,29,45,941
5449,29,46,2050
5450,29,47,2440
5451,29,48,822
5452,29,49,702
5453,29,50,699
5454,29,51,558
5455,29,52,1660
5456,29,53,1050
5457,29,54,369
5458,29,55,545
5459,29,56,1010
5460,29,57,510
5461,29,58,526
5462,29,59,809
5463,29,60,1390
5464,29,61,1960
5465,29,62,392
5466,29,63,827
5467,29,64,566
5468,29,65,2450
5469,29,66,711
5470,29,67,1740
5471,29,68,995
5472,29,69,917
5473,29,70,459
5474,29,71,572
5475,29,72,1290
5476,29,73,689
5477,29,74,749
5478,29,75,1330
5479,29,76,1010
5480,29,77,787
5481,29,78,944
5482,29,79,1550
5483,29,80,3900
5484,29,81,2070
5485,29,82,883
5486,29,83,3130
5487,29,84,1280
5488,29,85,1040
5489,29,86,1180
5490,29,87,1230
5491,29,88,932
5492,29,89,565
5493,29,90,1220
5494,29,91,547
5495,29,92,884
5496,29,93,810
5497,29,94,2310
5498,29,95,357
5499,29,96,817
5500,29,97,1160
5501,29,98,1370
5502,29,99,1600
5503,29,100,597
5504,29,101,351
5505,29,102,1140
5506,29,103,844
5507,29,104,606
5508,29,105,843
5509,29,106,548
5510,29,107,550
5511,29,108,980
5512,29,109,1210
5513,29,110,527
5514,29,111,650
5515,29,112,2200
5516,29,113,602
5517,29,114,1130
5518,29,115,734
5519,29,116,397
5520,29,117,594
5521,29,118,610
5522,29,119,577
5523,29,120,621
5524,29,121,3750
5525,29,122,661
5526,29,123,1060
5527,29,124,465
5528,29,125,915
5529,29,126,245
5530,29,127,739
5531,29,128,2700
5532,29,129,949
5533,29,130,1020
5534,29,131,865
5535,29,132,678
5536,29,133,930
5537,29,134,563
5538,29,135,926
5539,29,136,713
5540,29,137,1110
5541,29,138,1150
5542,29,139,1750
5543,29,140,1220
5544,29,141,421
5545,29,142,1540
5546,29,143,447
5547,29,144,1440
5548,29,145,1470
5549,29,146,896
5550,29,147,2410
5551,29,148,518
5552,29,149,1450
5553,29,150,884
5554,29,151,765
5555,29,152,1040
5556,29,153,1530
5557,29,154,1510
5558,29,155,374
5559,29,156,712
5560,29,157,2030
5561,29,158,462
5562,29,159,529
5563,29,160,1820
5564,29,161,804
5565,29,162,1230
5566,29,163,900
5567,29,164,887
5568,29,165,540
5569,29,166,1730
5570,29,167,1570
5571,29,168,3230
5572,29,169,525
5573,29,170,586
5574,29,171,576
5575,29,172,803
5576,29,173,551
5577,29,174,711
5578,29,175,683
5579,29,176,1290
5580,29,177,764
5581,29,178,1250
5582,29,179,1020
5583,29,180,740
5584,29,181,483
5585,29,182,823
5586,29,183,1110
5587,29,184,3390
5588,29,185,2280
5589,29,186,2070
5590,29,187,516
5591,29,188,603
5592,29,189,1890
5593,29,190,773
5594,29,191,949
5595,29,192,710
5596,29,193,899
5597,30,1,623
5598,30,2,683
5599,30,3,810
5600,30,4,1380
5601,30,5,701
5602,30,6,806
5603,30,7,1880
5604,30,8,533
5605,30,9,1270
5606,30,10,2390
5607,30,11,818
5608,30,12,1540
5609,30,13,1400
5610,30,14,876
5611,30,15,973
5612,30,16,647
5613,30,17,2600
5614,30,18,617
5615,30,19,625
5616,30,20,643
5617,30,21,989
5618,30,22,702
5619,30,23,416
5620,30,24,1120
5621,30,25,1560
5622,30,26,1140
5623,30,27,486
5624,30,28,429
5625,30,29,391
5626,30,30,656
5627,30,31,1670
5628,30,32,552
5629,30,33,444
5630,30,34,438
5631,30,35,814
5632,30,36,799
5633,30,37,825
5634,30,38,717
5635,30,39,546
5636,30,40,624
5637,30,41,860
5638,30,42,912
5639,30,43,1450
5640,30,44,1150
5641,30,45,952
5642,30,46,2070
5643,30,47,2380
5644,30,48,824
5645,30,49,707
5646,30,50,702
5647,30,51,562
5648,30,52,1670
5649,30,53,1050
5650,30,54,370
5651,30,55,546
5652,30,56,1020
5653,30,57,513
5654,30,58,526
5655,30,59,812
5656,30,60,1390
5657,30,61,2010
5658,30,62,392
5659,30,63,827
5660,30,64,568
5661,30,65,2470
5662,30,66,712
5663,30,67,1760
5664,30,68,999
5665,30,69,925
5666,30,70,460
5667,30,71,572
5668,30,72,1290
5669,30,73,696
5670,30,74,759
5671,30,75,1340
5672,30,76,1030
5673,30,77,788
5674,30,78,918
5675,30,79,1560
5676,30,80,3910
5677,30,81,2100
5678,30,82,883
5679,30,83,3120
5680,30,84,1270
5681,30,85,1050
5682,30,86,1180
5683,30,87,1240
5684,30,88,935
5685,30,89,565
5686,30,90,1220
5687,30,91,551
5688,30,92,886
5689,30,93,815
5690,30,94,2320
5691,30,95,358
5692,30,96,819
5693,30,97,1180
5694,30,98,1380
5695,30,99,1620
5696,30,100,600
5697,30,101,351
5698,30,102,1140
5699,30,103,844
5700,30,104,606
5701,30,105,851
5702,30,106,549
5703,30,107,553
5704,30,108,985
5705,30,109,1220
5706,30,110,527
5707,30,111,654
5708,30,112,2220
5709,30,113,603
5710,30,114,1140
5711,30,115,738
5712,30,116,397
5713,30,117,594
5714,30,118,620
5715,30,119,580
5716,30,120,621
5717,30,121,3750
5718,30,122,661
5719,30,123,1070
5720,30,124,467
5721,30,125,919
5722,30,126,245
5723,30,127,745
5724,30,128,2710
5725,30,129,953
5726,30,130,1020
5727,30,131,867
5728,30,132,678
5729,30,133,940
5730,30,134,565
5731,30,135,937
5732,30,136,698
5733,30,137,1110
5734,30,138,1160
5735,30,139,1730
5736,30,140,1220
5737,30,141,427
5738,30,142,1550
5739,30,143,447
5740,30,144,1450
5741,30,145,1480
5742,30,146,897
5743,30,147,2420
5744,30,148,521
5745,30,149,1470
5746,30,150,888
5747,30,151,769
5748,30,152,1050
5749,30,153,1540
5750,30,154,1520
5751,30,155,376
5752,30,156,713
5753,30,157,2040
5754,30,158,463
5755,30,159,531
5756,30,160,1830
5757,30,161,805
5758,30,162,1240
5759,30,163,903
5760,30,164,893
5761,30,165,543
5762,30,166,1740
5763,30,167,1600
5764,30,168,3310
5765,30,169,528
5766,30,170,590
5767,30,171,577
5768,30,172,804
5769,30,173,552
5770,30,174,715
5771,30,175,685
5772,30,176,1300
5773,30,177,770
5774,30,178,1250
5775,30,179,1020
5776,30,180,743
5777,30,181,486
5778,30,182,828
5779,30,183,1110
5780,30,184,3380
5781,30,185,2200
5782,30,186,2080
5783,30,187,518
5784,30,188,605
5785,30,189,2020
5786,30,190,772
5787,30,191,952
5788,30,192,711
5789,30,193,900
5790,31,1,625
5791,31,2,684
5792,31,3,819
5793,31,4,1400
5794,31,5,704
5795,31,6,812
5796,31,7,1890
5797,31,8,535
5798,31,9,1540
5799,31,10,2430
5800,31,11,823
5801,31,12,1550
5802,31,13,1410
5803,31,14,876
5804,31,15,980
5805,31,16,651
5806,31,17,2610
5807,31,18,621
5808,31,19,628
5809,31,20,644
5810,31,21,1000
5811,31,22,706
5812,31,23,418
5813,31,24,1120
5814,31,25,1570
5815,31,26,1150
5816,31,27,486
5817,31,28,430
5818,31,29,392
5819,31,30,659
5820,31,31,1690
5821,31,32,554
5822,31,33,446
5823,31,34,440
5824,31,35,806
5825,31,36,793
5826,31,37,823
5827,31,38,718
5828,31,39,548
5829,31,40,626
5830,31,41,869
5831,31,42,916
5832,31,43,1470
5833,31,44,1150
5834,31,45,963
5835,31,46,2080
5836,31,47,2390
5837,31,48,827
5838,31,49,711
5839,31,50,706
5840,31,51,566
5841,31,52,1670
5842,31,53,1060
5843,31,54,370
5844,31,55,547
5845,31,56,1020
5846,31,57,515
5847,31,58,526
5848,31,59,814
5849,31,60,1400
5850,31,61,1960
5851,31,62,392
5852,31,63,828
5853,31,64,571
5854,31,65,2490
5855,31,66,712
5856,31,67,1780
5857,31,68,1000
5858,31,69,932
5859,31,70,461
5860,31,71,573
5861,31,72,1300
5862,31,73,703
5863,31,74,769
5864,31,75,1350
5865,31,76,1040
5866,31,77,788
5867,31,78,906
5868,31,79,1560
5869,31,80,3920
5870,31,81,2140
5871,31,82,883
5872,31,83,3070
5873,31,84,1260
5874,31,85,1050
5875,31,86,1190
5876,31,87,1250
5877,31,88,938
5878,31,89,566
5879,31,90,1230
5880,31,91,556
5881,31,92,888
5882,31,93,820
5883,31,94,2340
5884,31,95,358
5885,31,96,821
5886,31,97,1190
5887,31,98,1390
5888,31,99,1640
5889,31,100,603
5890,31,101,351
5891,31,102,1140
5892,31,103,844
5893,31,104,606
5894,31,105,859
5895,31,106,549
5896,31,107,555
5897,31,108,989
5898,31,109,1220
5899,31,110,528
5900,31,111,658
5901,31,112,2250
5902,31,113,604
5903,31,114,1150
5904,31,115,742
5905,31,116,397
5906,31,117,594
5907,31,118,629
5908,31,119,583
5909,31,120,621
5910,31,121,3430
5911,31,122,661
5912,31,123,1090
5913,31,124,470
5914,31,125,923
5915,31,126,245
5916,31,127,751
5917,31,128,2720
5918,31,129,957
5919,31,130,1020
5920,31,131,870
5921,31,132,678
5922,31,133,951
5923,31,134,567
5924,31,135,949
5925,31,136,707
5926,31,137,1110
5927,31,138,1150
5928,31,139,1710
5929,31,140,1230
5930,31,141,433
5931,31,142,1560
5932,31,143,448
5933,31,144,1450
5934,31,145,1480
5935,31,146,899
5936,31,147,2420
5937,31,148,523
5938,31,149,1480
5939,31,150,891
5940,31,151,772
5941,31,152,1050
5942,31,153,1550
5943,31,154,1530
5944,31,155,377
5945,31,156,714
5946,31,157,1950
5947,31,158,463
5948,31,159,534
5949,31,160,1840
5950,31,161,806
5951,31,162,1250
5952,31,163,906
5953,31,164,899
5954,31,165,546
5955,31,166,1760
5956,31,167,1560
5957,31,168,3380
5958,31,169,531
5959,31,170,593
5960,31,171,579
5961,31,172,805
5962,31,173,553
5963,31,174,718
5964,31,175,687
5965,31,176,1300
5966,31,177,776
5967,31,178,1250
5968,31,179,1030
5969,31,180,746
5970,31,181,488
5971,31,182,833
5972,31,183,1120
5973,31,184,3480
5974,31,185,2360
5975,31,186,2100
5976,31,187,519
5977,31,188,607
5978,31,189,2170
5979,31,190,771
5980,31,191,955
5981,31,192,713
5982,31,193,901
5983,32,1,627
5984,32,2,686
5985,32,3,828
5986,32,4,1410
5987,32,5,708
5988,32,6,817
5989,32,7,1910
5990,32,8,538
5991,32,9,1590
5992,32,10,2440
5993,32,11,827
5994,32,12,1560
5995,32,13,1410
5996,32,14,876
5997,32,15,987
5998,32,16,655
5999,32,17,2620
6000,32,18,625
6001,32,19,631
6002,32,20,645
6003,32,21,1020
6004,32,22,709
6005,32,23,420
6006,32,24,1120
6007,32,25,1570
6008,32,26,1150
6009,32,27,487
6010,32,28,430
6011,32,29,392
6012,32,30,662
6013,32,31,1720
6014,32,32,556
6015,32,33,449
6016,32,34,442
6017,32,35,810
6018,32,36,787
6019,32,37,821
6020,32,38,718
6021,32,39,551
6022,32,40,627
6023,32,41,879
6024,32,42,920
6025,32,43,1480
6026,32,44,1150
6027,32,45,975
6028,32,46,2100
6029,32,47,2370
6030,32,48,830
6031,32,49,716
6032,32,50,710
6033,32,51,569
6034,32,52,1680
6035,32,53,1070
6036,32,54,370
6037,32,55,549
6038,32,56,1030
6039,32,57,518
6040,32,58,526
6041,32,59,817
6042,32,60,1410
6043,32,61,1990
6044,32,62,392
6045,32,63,828
6046,32,64,574
6047,32,65,2510
6048,32,66,713
6049,32,67,1810
6050,32,68,1010
6051,32,69,940
6052,32,70,462
6053,32,71,573
6054,32,72,1310
6055,32,73,710
6056,32,74,779
6057,32,75,1360
6058,32,76,1050
6059,32,77,789
6060,32,78,893
6061,32,79,1560
6062,32,80,3920
6063,32,81,2170
6064,32,82,884
6065,32,83,3180
6066,32,84,1250
6067,32,85,1050
6068,32,86,1190
6069,32,87,1250
6070,32,88,941
6071,32,89,566
6072,32,90,1230
6073,32,91,561
6074,32,92,890
6075,32,93,826
6076,32,94,2350
6077,32,95,358
6078,32,96,823
6079,32,97,1210
6080,32,98,1400
6081,32,99,1660
6082,32,100,606
6083,32,101,352
6084,32,102,1140
6085,32,103,844
6086,32,104,607
6087,32,105,867
6088,32,106,549
6089,32,107,558
6090,32,108,994
6091,32,109,1220
6092,32,110,528
6093,32,111,661
6094,32,112,2270
6095,32,113,605
6096,32,114,1160
6097,32,115,746
6098,32,116,398
6099,32,117,594
6100,32,118,638
6101,32,119,586
6102,32,120,621
6103,32,121,3690
6104,32,122,661
6105,32,123,1100
6106,32,124,472
6107,32,125,928
6108,32,126,245
6109,32,127,757
6110,32,128,2560
6111,32,129,961
6112,32,130,1020
6113,32,131,873
6114,32,132,678
6115,32,133,962
6116,32,134,569
6117,32,135,961
6118,32,136,711
6119,32,137,1110
6120,32,138,1130
6121,32,139,1650
6122,32,140,1230
6123,32,141,439
6124,32,142,1570
6125,32,143,448
6126,32,144,1460
6127,32,145,1480
6128,32,146,901
6129,32,147,2420
6130,32,148,526
6131,32,149,1490
6132,32,150,895
6133,32,151,776
6134,32,152,1050
6135,32,153,1570
6136,32,154,1550
